system:index,ID,Latitude,Longitude,Ref_Code,Strata_Code,Type1,Type2,Type3,Year1,Year2,Year3,tree_canopy_cover_2000,tree_canopy_cover_2015,.geo
0000000000000000002e,47,-9.66744450889486,-66.0942207653652,3,5,Deforestation,,,2001,,,79.0,23.0,"{""type"":""Point"",""coordinates"":[-66.09422272651192,-9.667442561397001]}"
0000000000000000002f,48,4.15466327328326,-61.4742750906006,3,5,Deforestation,,,2006,,,76.0,5.0,"{""type"":""Point"",""coordinates"":[-61.47427297986614,4.154664847223967]}"
000000000000000000ad,174,-15.2880235785805,-63.6348131804675,3,5,Deforestation,,,2004,,,61.0,23.0,"{""type"":""Point"",""coordinates"":[-63.634814458685945,-15.28802350263814]}"
000000000000000000af,176,-11.7045540786951,-56.1137582955972,3,5,Deforestation,,,1997,,,10.0,14.0,"{""type"":""Point"",""coordinates"":[-56.11376018936512,-11.70455612305743]}"
00000000000000000140,321,-4.17730081846352,-55.6696312191221,3,5,Deforestation,,,1998,,,50.0,16.0,"{""type"":""Point"",""coordinates"":[-55.66962926534086,-4.17729924417126]}"
00000000000000000141,322,-9.27640786571717,-60.5116404321243,3,5,Deforestation,,,2002,,,78.0,13.0,"{""type"":""Point"",""coordinates"":[-60.51164224444824,-9.276406153616115]}"
00000000000000000172,371,-10.9270622002887,-56.230449451006,3,5,Deforestation,,,2014,,,45.0,57.0,"{""type"":""Point"",""coordinates"":[-56.230450404832744,-10.92706280427755]}"
0000000000000000018a,395,-13.0083688820677,-68.4223844872512,3,5,Deforestation,,,2007,,,50.0,20.0,"{""type"":""Point"",""coordinates"":[-68.4223862730318,-13.008370516478681]}"
0000000000000000029c,669,-10.917090900635,-58.9701314045531,3,5,Deforestation,,,1998,,,16.0,15.0,"{""type"":""Point"",""coordinates"":[-58.970131010272,-10.917092254322046]}"
000000000000000002ad,686,-11.7174898187864,-65.1636559625325,3,5,Deforestation,,,2005,,,76.0,41.0,"{""type"":""Point"",""coordinates"":[-65.16365738676934,-11.717491975213475]}"
000000000000000002c6,711,-11.8120824182043,-55.9663447574711,3,5,Deforestation,,,2005,,,56.0,12.0,"{""type"":""Point"",""coordinates"":[-55.96634676763925,-11.812082885860223]}"
000000000000000002ea,748,-3.43322626862645,-48.9977537723422,3,5,Deforestation,,,1998,,,42.0,26.0,"{""type"":""Point"",""coordinates"":[-48.9977528233351,-3.433226887786959]}"
000000000000000002fc,766,-11.286837471579,-52.6806667742283,3,5,Deforestation,,,2007,,,77.0,11.0,"{""type"":""Point"",""coordinates"":[-52.68066707460975,-11.286836454572724]}"
00000000000000000390,915,-10.4417024522783,-63.7277888123752,3,5,Deforestation,,,2007,,,74.0,55.0,"{""type"":""Point"",""coordinates"":[-63.72778671565029,-10.44170303191313]}"
000000000000000003aa,941,-12.1195757399588,-63.791659029077,3,5,Deforestation,,,2009,,,77.0,25.0,"{""type"":""Point"",""coordinates"":[-63.791658879139845,-12.119573576303743]}"
0000000000000000044e,1106,-3.68628168416321,-60.2103454858263,3,5,Deforestation,,,1998,,,15.0,42.0,"{""type"":""Point"",""coordinates"":[-60.21034524536796,-3.6862808725700127]}"
00000000000000000504,1288,-12.9967806149025,-57.3305263479546,3,5,Deforestation,,,2002,,,55.0,10.0,"{""type"":""Point"",""coordinates"":[-57.33052847112205,-12.99678131284078]}"
0000000000000000050f,1299,-6.30657753641453,-51.2086873496489,3,5,Deforestation,,,2001,,,21.0,15.0,"{""type"":""Point"",""coordinates"":[-51.2086866031599,-6.306577965505361]}"
0000000000000000051d,1313,-16.0493457818727,-63.7913895344918,3,5,Deforestation,,,2004,,,69.0,14.0,"{""type"":""Point"",""coordinates"":[-63.79139133307663,-16.04934366189717]}"
000000000000000005ab,1455,-9.39229053736873,-65.8524841224052,3,5,Deforestation,,,2005,,,78.0,22.0,"{""type"":""Point"",""coordinates"":[-65.8524859402025,-9.39228927179307]}"
00000000000000000675,1657,-9.76122862455705,-65.6592565047883,3,5,Deforestation,,,2002,,,77.0,11.0,"{""type"":""Point"",""coordinates"":[-65.65925525515247,-9.761230833854128]}"
000000000000000006b5,1721,-12.1228096749816,-56.9874597409444,3,5,Deforestation,,,2001,,,32.0,13.0,"{""type"":""Point"",""coordinates"":[-56.987458613373086,-12.122810883668544]}"
0000000000000000076c,1905,6.97169017275699,-62.5668061391624,3,5,Deforestation,,,2005,,,75.0,8.0,"{""type"":""Point"",""coordinates"":[-62.566806247173005,6.971688560435241]}"
0000000000000000083e,2115,-3.47688439143471,-51.1240660498836,3,5,Deforestation,,,2004,,,58.0,14.0,"{""type"":""Point"",""coordinates"":[-51.12406624246866,-3.4768859462012474]}"
00000000000000000842,2119,1.27214918959714,-60.5445187715235,3,5,Deforestation,,,2016,,,22.0,35.0,"{""type"":""Point"",""coordinates"":[-60.544519196515296,1.2721503168407349]}"
000000000000000008a6,2219,-6.85769396322251,-52.0433120801364,3,5,Deforestation,,,2001,,,7.0,19.0,"{""type"":""Point"",""coordinates"":[-52.043309924636524,-6.857696101104952]}"
000000000000000008c4,2249,-2.47894594230515,-48.8093770572596,3,5,Deforestation,,,2015,,,76.0,34.0,"{""type"":""Point"",""coordinates"":[-48.80937809933228,-2.4789480486421667]}"
000000000000000008ef,2292,-4.62789576497841,-47.3311992572197,3,5,Deforestation,,,2000,,,57.0,10.0,"{""type"":""Point"",""coordinates"":[-47.33119947741813,-4.627895864723018]}"
00000000000000000a81,2694,-11.2456048000379,-61.8294689539466,3,5,Deforestation,,,1999,,,14.0,19.0,"{""type"":""Point"",""coordinates"":[-61.829467133379424,-11.245603147131511]}"
00000000000000000b23,2858,-10.7726418029484,-58.5904135339503,3,5,Deforestation,,,1999,,,15.0,12.0,"{""type"":""Point"",""coordinates"":[-58.590411800964766,-10.772639675695668]}"
00000000000000000b4a,2897,-6.06457139887245,-48.7107420390619,3,5,Deforestation,,,1996,,,1.0,19.0,"{""type"":""Point"",""coordinates"":[-48.71074278403006,-6.064569174031692]}"
00000000000000000baa,2993,-6.07508168769666,-51.3089393353581,3,5,Deforestation,,,2003,,,75.0,31.0,"{""type"":""Point"",""coordinates"":[-51.308940572144536,-6.075083734315718]}"
00000000000000000bc2,3017,-7.25412049810492,-55.0899483662715,3,5,Deforestation,,,2007,,,79.0,30.0,"{""type"":""Point"",""coordinates"":[-55.089950587493945,-7.254119102958395]}"
00000000000000000c29,3120,-11.4334425259475,-58.1047842913483,3,5,Deforestation,,,2005,,,47.0,29.0,"{""type"":""Point"",""coordinates"":[-58.10478448253713,-11.433442779007917]}"
00000000000000000c49,3152,-12.0654073283263,-62.8301023489417,3,5,Deforestation,,,2000,,,29.0,44.0,"{""type"":""Point"",""coordinates"":[-62.83010278707583,-12.065408875807536]}"
000000000000000002aa,683,-10.9736847635346,-62.2258954888342,4,5,D/ND,,,2006,,,78.0,23.0,"{""type"":""Point"",""coordinates"":[-62.225894594333916,-10.97368270579133]}"
00000000000000000407,1035,-10.3039907192227,-74.7169695146955,4,5,D/ND,,,2004,,,77.0,71.0,"{""type"":""Point"",""coordinates"":[-74.7169692567034,-10.30399261407956]}"
000000000000000008d3,2264,2.13480135693814,-72.3332899082502,4,5,D/ND,,,2007,,,67.0,81.0,"{""type"":""Point"",""coordinates"":[-72.3332899020681,2.1348035475393212]}"
00000000000000000ba8,2991,-2.43124540071835,-55.3009626265142,4,5,D/ND,,,1999,2001.0,,50.0,75.0,"{""type"":""Point"",""coordinates"":[-55.30096416754511,-2.4312445855724025]}"
00000000000000000c38,3135,-3.44023312784259,-49.0090725449223,4,5,D/ND,,,2015,,,23.0,24.0,"{""type"":""Point"",""coordinates"":[-49.009074480909796,-3.440232135541922]}"
00000000000000000672,1654,-10.8939143663046,-56.1099853714038,5,5,D/ND,,Deforestation,1999,,2017.0,44.0,53.0,"{""type"":""Point"",""coordinates"":[-56.10998333077285,-10.893913847046235]}"
00000000000000000075,118,-13.0393607593698,-72.5491550710272,1,6,,,,,,,34.0,59.0,"{""type"":""Point"",""coordinates"":[-72.54915498406541,-13.039361268800132]}"
00000000000000000186,391,-16.2719483092777,-67.4678346663321,1,6,,,,,,,62.0,72.0,"{""type"":""Point"",""coordinates"":[-67.46783542872275,-16.27194644558624]}"
000000000000000001e2,483,-16.3501017389962,-66.3755731123555,1,6,,,,,,,78.0,78.0,"{""type"":""Point"",""coordinates"":[-66.37557416658014,-16.350101109749986]}"
000000000000000002da,731,-16.8179443389662,-66.1200922455482,1,6,,,,,,,76.0,75.0,"{""type"":""Point"",""coordinates"":[-66.120094430824,-16.817945533176474]}"
000000000000000002dd,734,-11.0760927059243,-75.5227583245623,1,6,,,,,,,55.0,68.0,"{""type"":""Point"",""coordinates"":[-75.52276003076844,-11.07609487968582]}"
00000000000000000310,786,-15.780390185807,-67.3117973014783,1,6,,,,,,,78.0,77.0,"{""type"":""Point"",""coordinates"":[-67.31179810555952,-15.780388522757528]}"
00000000000000000392,917,-4.21556904956706,-48.2000498000326,1,6,,,,,,,62.0,58.0,"{""type"":""Point"",""coordinates"":[-48.200050858581,-4.215567249411932]}"
00000000000000000468,1132,-9.4270553388642,-75.7324251118788,1,6,,,,,,,72.0,40.0,"{""type"":""Point"",""coordinates"":[-75.73242696230146,-9.427056882706786]}"
000000000000000004dd,1249,-6.04489829415021,-72.626500016991,1,6,,,,,,,80.0,81.0,"{""type"":""Point"",""coordinates"":[-72.62649809183743,-6.044900079284944]}"
0000000000000000056a,1390,-3.18070984226015,-67.1191086730319,1,6,,,,,,,67.0,73.0,"{""type"":""Point"",""coordinates"":[-67.11910697173697,-3.180707995130319]}"
000000000000000005ba,1470,-8.919058045694,-76.7527316115964,1,6,,,,,,,37.0,76.0,"{""type"":""Point"",""coordinates"":[-76.75273171074463,-8.919058254294018]}"
000000000000000005f2,1526,-14.7024118448623,-68.2049023569628,1,6,,,,,,,70.0,,"{""type"":""Point"",""coordinates"":[-68.20490253735208,-14.702409761289097]}"
00000000000000000645,1609,-16.8241427144267,-65.6034711256437,1,6,,,,,,,78.0,67.0,"{""type"":""Point"",""coordinates"":[-65.60347190097389,-16.82414368364076]}"
000000000000000006d9,1757,-16.2525446991407,-67.142824196533,1,6,,,,,,,32.0,69.0,"{""type"":""Point"",""coordinates"":[-67.14282493024024,-16.252544896902698]}"
000000000000000006e6,1770,-17.6264280946747,-64.2131485603919,1,6,,,,,,,75.0,,"{""type"":""Point"",""coordinates"":[-64.21314648801471,-17.6264296042778]}"
000000000000000007f4,2041,-13.9068638292451,-68.4902971227316,1,6,,,,,,,75.0,82.0,"{""type"":""Point"",""coordinates"":[-68.49029838207579,-13.90686600144487]}"
00000000000000000820,2085,-16.4180143744757,-67.3648877347705,1,6,,,,,,,67.0,61.0,"{""type"":""Point"",""coordinates"":[-67.36488816270185,-16.418013218793963]}"
0000000000000000082f,2100,-16.5072170821889,-67.1131797921566,1,6,,,,,,,60.0,64.0,"{""type"":""Point"",""coordinates"":[-67.11318082643693,-16.507217535368152]}"
0000000000000000090b,2320,-16.6554391040688,-65.8497891765528,1,6,,,,,,,,80.0,"{""type"":""Point"",""coordinates"":[-65.84978818406516,-16.655438054384692]}"
0000000000000000090d,2322,-13.0477150915121,-73.7228039897462,1,6,,,,,,,48.0,49.0,"{""type"":""Point"",""coordinates"":[-73.72280375863554,-13.047713165073237]}"
000000000000000009a7,2476,-9.40199234243723,-76.3832545352328,1,6,,,,,,,67.0,67.0,"{""type"":""Point"",""coordinates"":[-76.38325505655716,-9.401992275685368]}"
000000000000000009b2,2487,-8.06017880254632,-77.1930857638781,1,6,,,,,,,52.0,70.0,"{""type"":""Point"",""coordinates"":[-77.19308577617663,-8.06017742308665]}"
000000000000000009d5,2522,-16.578094158106,-66.2066000074102,1,6,,,,,,,75.0,78.0,"{""type"":""Point"",""coordinates"":[-66.20660099126086,-16.578094946612673]}"
00000000000000000a13,2584,-16.6473542665117,-66.9770850266106,1,6,,,,,,,63.0,68.0,"{""type"":""Point"",""coordinates"":[-66.97708460318471,-16.647353704174794]}"
00000000000000000a2c,2609,-12.0966687002137,-73.610155253116,1,6,,,,,,,72.0,84.0,"{""type"":""Point"",""coordinates"":[-73.61015348872233,-12.096667174192193]}"
00000000000000000a38,2621,-16.1892134716102,-67.9178906236825,1,6,,,,,,,61.0,66.0,"{""type"":""Point"",""coordinates"":[-67.91789249804704,-16.189212284640604]}"
00000000000000000b1a,2849,-13.7492094968819,-70.0975628291014,1,6,,,,,,,14.0,52.0,"{""type"":""Point"",""coordinates"":[-70.09756352038615,-13.749210024599234]}"
00000000000000000b60,2919,-12.4575219498449,-73.6804933398635,1,6,,,,,,,64.0,68.0,"{""type"":""Point"",""coordinates"":[-73.68049134873938,-12.4575199269423]}"
00000000000000000ba0,2983,-14.142941085912,-69.1702319612915,1,6,,,,,,,77.0,72.0,"{""type"":""Point"",""coordinates"":[-69.17023102890734,-14.1429397294164]}"
00000000000000000bdd,3044,-11.9274261006854,-70.9542861155785,1,6,,,,,,,66.0,,"{""type"":""Point"",""coordinates"":[-70.95428614668364,-11.927426452809707]}"
00000000000000000c5b,3170,-15.4847546258029,-64.5866680555342,1,6,,,,,,,21.0,23.0,"{""type"":""Point"",""coordinates"":[-64.58666754685765,-15.48475458201512]}"
000000000000000000a3,164,-1.21178240252466,-48.1639375256105,2,6,,,,,,,19.0,54.0,"{""type"":""Point"",""coordinates"":[-48.163936599149146,-1.2117830067791846]}"
00000000000000000175,374,-9.98005822776883,-67.1924112002171,2,6,,,,,,,20.0,37.0,"{""type"":""Point"",""coordinates"":[-67.19241013395457,-9.98005675895093]}"
000000000000000001b1,434,-1.51146038130729,-53.8828821189827,2,6,,,,,,,20.0,38.0,"{""type"":""Point"",""coordinates"":[-53.88288085052825,-1.5114613521770686]}"
000000000000000002ab,684,-3.72320244234057,-50.8925702011627,2,6,,,,,,,13.0,30.0,"{""type"":""Point"",""coordinates"":[-50.892572011279015,-3.7232022292925446]}"
00000000000000000319,795,-3.51245767668588,-75.4111875662731,2,6,,,,,,,82.0,57.0,"{""type"":""Point"",""coordinates"":[-75.41118886331017,-3.5124561953045856]}"
00000000000000000388,907,-1.00292409896663,-50.1935012470509,2,6,,,,,,,54.0,60.0,"{""type"":""Point"",""coordinates"":[-50.19350090272609,-1.0029231725368328]}"
000000000000000003f8,1020,-2.67163457074902,-66.6744426073864,2,6,,,,,,,,55.0,"{""type"":""Point"",""coordinates"":[-66.67444095558629,-2.671634723363671]}"
000000000000000004bf,1219,-12.114185848254,-64.7941788861688,2,6,,,,,,,26.0,25.0,"{""type"":""Point"",""coordinates"":[-64.79418073258186,-12.11418698223118]}"
000000000000000005b5,1465,-8.55793530147753,-57.76387364102,2,6,,,,,,,25.0,34.0,"{""type"":""Point"",""coordinates"":[-57.76387282969803,-8.55793349637965]}"
000000000000000005d2,1494,-14.1135661761212,-64.0269278019913,2,6,,,,,,,,15.0,"{""type"":""Point"",""coordinates"":[-64.02692996892176,-14.113567630777352]}"
000000000000000005fd,1537,-14.834464191628,-66.1745301517667,2,6,,,,,,,23.0,22.0,"{""type"":""Point"",""coordinates"":[-66.17453113648448,-14.834466038986893]}"
00000000000000000652,1622,-2.3377307796414,-54.4949043220622,2,6,,,,,,,16.0,30.0,"{""type"":""Point"",""coordinates"":[-54.49490584741686,-2.3377327773805896]}"
0000000000000000065b,1631,-12.8194531778171,-73.6664796214311,2,6,,,,,,,37.0,15.0,"{""type"":""Point"",""coordinates"":[-73.66648085322946,-12.819451782147343]}"
00000000000000000665,1641,-8.54553855055667,-63.6976054188283,2,6,,,,,,,40.0,22.0,"{""type"":""Point"",""coordinates"":[-63.69760751972057,-8.54553719545107]}"
000000000000000006dd,1761,-3.00095695390762,-60.4359124536719,2,6,,,,,,,73.0,63.0,"{""type"":""Point"",""coordinates"":[-60.435913331257574,-3.0009571725648625]}"
0000000000000000077a,1919,-3.43915514950164,-69.0672850297299,2,6,,,,,,,32.0,61.0,"{""type"":""Point"",""coordinates"":[-69.06728376288642,-3.439153033086989]}"
0000000000000000077d,1922,-2.47220857767425,-57.5520508970216,2,6,,,,,,,20.0,16.0,"{""type"":""Point"",""coordinates"":[-57.5520521523562,-2.47221034695041]}"
00000000000000000783,1928,-6.27100425116336,-52.6965669547575,2,6,,,,,,,23.0,33.0,"{""type"":""Point"",""coordinates"":[-52.696568228966356,-6.271003257300969]}"
000000000000000007a3,1960,0.146739801650886,-62.2172716621065,2,6,,,,,,,12.0,40.0,"{""type"":""Point"",""coordinates"":[-62.21727069289655,0.14674009746679692]}"
000000000000000007f0,2037,-14.2089672592948,-66.0818240144442,2,6,,,,,,,19.0,28.0,"{""type"":""Point"",""coordinates"":[-66.08182196648228,-14.208965638714773]}"
00000000000000000872,2167,-2.20109702492666,-65.2003072261251,2,6,,,,,,,69.0,42.0,"{""type"":""Point"",""coordinates"":[-65.20030673832761,-2.2010970029009007]}"
00000000000000000884,2185,-14.7802957799955,-66.1349144477364,2,6,,,,,,,31.0,25.0,"{""type"":""Point"",""coordinates"":[-66.13491648272566,-14.780296879389633]}"
000000000000000008ba,2239,-4.55162879735657,-66.6221606578499,2,6,,,,,,,0.0,17.0,"{""type"":""Point"",""coordinates"":[-66.6221624548357,-4.551627400304881]}"
000000000000000008d6,2267,-14.2375336853299,-66.7884388169428,2,6,,,,,,,21.0,32.0,"{""type"":""Point"",""coordinates"":[-66.78843787401763,-14.237535099164202]}"
00000000000000000912,2327,6.23596995506224,-63.7695604730873,2,6,,,,,,,27.0,38.0,"{""type"":""Point"",""coordinates"":[-63.76955957431897,6.235968100324047]}"
00000000000000000935,2362,2.71178926392879,-60.1944453052971,2,6,,,,,,,2.0,18.5,"{""type"":""Point"",""coordinates"":[-60.19444409101137,2.7117889283499506]}"
0000000000000000095f,2404,-4.77746525978448,-47.4082747085983,2,6,,,,,,,0.0,36.0,"{""type"":""Point"",""coordinates"":[-47.40827503912694,-4.7774630322577]}"
00000000000000000966,2411,-6.50492555114836,-77.4633888328736,2,6,,,,,,,0.0,44.0,"{""type"":""Point"",""coordinates"":[-77.4633875638344,-6.50492769856474]}"
00000000000000000970,2421,-9.58713512249448,-76.055279624996,2,6,,,,,,,21.0,48.0,"{""type"":""Point"",""coordinates"":[-76.05527925587411,-9.587134151424438]}"
000000000000000009a3,2472,1.17728709559401,-49.9083759758672,2,6,,,,,,,36.0,41.0,"{""type"":""Point"",""coordinates"":[-49.90837706316666,1.1772874010297272]}"
00000000000000000a80,2693,1.22876056137412,-50.8575359050816,2,6,,,,,,,28.0,57.0,"{""type"":""Point"",""coordinates"":[-50.85753685430209,1.228758804489653]}"
00000000000000000a85,2698,1.40689648221523,-50.1422972758553,2,6,,,,,,,25.0,38.0,"{""type"":""Point"",""coordinates"":[-50.14229704532937,1.4068954324737626]}"
00000000000000000add,2787,-14.6212939747062,-65.7109994651543,2,6,,,,,,,17.0,22.0,"{""type"":""Point"",""coordinates"":[-65.71099866377666,-14.62129425402586]}"
00000000000000000b7c,2947,-13.8392206883508,-65.2897794284247,2,6,,,,,,,7.0,47.333333333333336,"{""type"":""Point"",""coordinates"":[-65.28977860096501,-13.839221438464095]}"
00000000000000000c03,3082,-1.87527807137612,-56.1531045050422,2,6,,,,,,,17.0,44.0,"{""type"":""Point"",""coordinates"":[-56.153102837959665,-1.875279407127718]}"
0000000000000000094f,2388,-11.0564196012021,-54.5407184015529,3,6,Deforestation,,,1995,,,3.0,44.0,"{""type"":""Point"",""coordinates"":[-54.54071865163996,-11.056421325838018]}"
00000000000000000092,147,-4.95398421311418,-47.2942784990419,4,6,D/ND,,,2000,,,0.0,40.0,"{""type"":""Point"",""coordinates"":[-47.2942781206956,-4.953985465660462]}"
00000000000000000c2e,3125,-9.18262375005498,-74.8280012838143,4,6,D/ND,,,2014,,,49.0,27.0,"{""type"":""Point"",""coordinates"":[-74.8280008729342,-9.182622340260044]}"
00000000000000000074,117,-14.0092717716348,-67.5529949552679,6,6,,,,,,,,28.0,"{""type"":""Point"",""coordinates"":[-67.55299534064146,-14.009273716238305]}"
0000000000000000011c,285,-5.36146002599127,-48.9845485376655,6,6,,,,,,,20.0,,"{""type"":""Point"",""coordinates"":[-48.984549425115844,-5.361458119924347]}"
00000000000000000174,373,-7.60176851305958,-76.8031270990363,6,6,,,,,,,75.0,70.0,"{""type"":""Point"",""coordinates"":[-76.80312847085068,-7.601768457489252]}"
00000000000000000182,387,-1.55107608533701,-53.6519252594323,6,6,,,,,,,19.0,42.0,"{""type"":""Point"",""coordinates"":[-53.65192617056607,-1.5510760059358812]}"
00000000000000000271,626,-13.4832183412538,-68.7428135491013,6,6,,,,,,,74.0,74.0,"{""type"":""Point"",""coordinates"":[-68.74281281563137,-13.483220187660136]}"
